id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CLT1501,Guichard,Timothée,barbegeorges@example.org,1984-07-17,Femme,FES,0788223500,2023-01-07,social_media
CLT1502,Courtois,Chantal,stephaneschmitt@example.net,1970-07-18,0,marrakech,0640053059,2020-05-09,referral
CLT1503,Boulanger,Sylvie,clemence37@example.com,1962-02-12,m,TANGER,0700990894,2024-09-19,organic
CLT1504,Robin,Margaud,alix52@example.net,1983-09-06,m,TNG,0755113131,2020-07-25,email_campaign
CLT1505,Guérin,François,ribeirobertrand@example.org,1977-08-06,male,Meknes,0763936269,2021-06-08,paid_ads
CLT1506,Tanguy,Jeanne,anais99@example.net,1983-03-10,male,Rabat,0666978355,2020-09-07,referral
CLT1507,Lelièvre,Roger,marine11@example.org,1992-08-17,male,Marrakech,0712905943,2022-11-08,social_media
CLT1508,Roche,Diane,raymond50@example.org,1958-11-12,h,RABAT,0605874376,2023-01-24,paid_ads
CLT1509,Bousquet,Nicole,hbrun@example.org,1977-01-11,h,Fes,0668933389,2022-05-21,organic
CLT1510,Millet,Henriette,hortensemarin@example.net,1962-01-01,female,OUJDA,0716458737,2022-01-09,organic
CLT1511,Tessier,Alexandre,lucytecher@example.com,1999-06-14,female,Tnja,0688585946,2023-02-04,organic
CLT1512,Alves,Thierry,noemigomes@example.com,2003-12-23,f,Tnja,0651976778,2024-05-29,paid_ads
CLT1513,Boyer,Guy,gomezjean@example.com,1972-02-24,0,Meknes,0768959391,2021-03-23,referral
CLT1514,Duval,Louis,wneveu@example.org,1998-08-20,Homme,Tnja,0774034011,2020-06-21,social_media
CLT1515,Laurent,Aurore,yvespruvost@example.com,1982-06-28,m,TNG,0750321396,2022-07-15,social_media
CLT1516,Chrétien,Laetitia,lucie34@example.com,1975-03-22,0,TNG,0610002430,2023-05-03,email_campaign
CLT1517,Michaud,Sylvie,heleneferrand@example.com,1986-09-13,Femme,Fes,0600376801,2024-09-14,email_campaign
CLT1518,Bouvet,Jeannine,suzanneimbert@example.com,1982-12-28,f,CASABLANCA,0748751584,2024-11-16,social_media
CLT1519,Laurent,Aurore,elodie38@example.org,1975-11-17,male,TNG,0734531327,2022-01-21,email_campaign
CLT1520,Gosselin,Gérard,victoirewagner@example.com,1986-03-12,0,Marrakech,0733370143,2024-01-17,paid_ads
CLT1521,Jourdan,Joseph,nhuet@example.org,1993-04-01,m,Tnja,0651824979,2023-01-24,email_campaign
CLT1522,Auger,Anouk,laurence68@example.net,1974-12-26,m,Casablanca,0606987716,2020-11-26,referral
CLT1523,Denis,Maurice,emilebousquet@example.com,1969-07-21,1,Fès,0799981698,2023-08-14,paid_ads
CLT1524,Mary,Christelle,tristanblanc@example.com,1956-02-16,f,marrakech,0774234837,2022-09-09,organic
CLT1525,Simon,Roland,lucythomas@example.net,1973-08-12,f,Marrakech,0702757486,2023-10-28,organic
CLT1526,Neveu,Colette,rivierelaurent@example.com,1994-03-20,m,Meknes,0676862418,2022-09-25,organic
CLT1527,Renaud,Frédéric,alex33@example.net,1982-07-12,1,Rabat,0702649703,2021-12-10,social_media
CLT1528,Hervé,Benoît,texierjosephine@example.org,1966-04-22,1,meknès,0721521688,2022-09-27,referral
CLT1529,Samson,Hélène,schneidermichelle@example.com,2003-01-03,f,RABAT,0741795969,2021-02-08,referral
CLT1530,Salmon,Josette,guilletmartin@example.org,1988-05-08,h,Agadir,0750622914,2020-11-29,social_media
CLT1531,Jacob,Nathalie,martineferreira@example.com,2007-07-06,Femme,TNG,0760437799,2023-05-27,social_media
CLT1532,Langlois,Olivie,ivoisin@example.com,1968-05-30,1,CASABLANCA,0600203145,2022-12-27,paid_ads
CLT1533,Lagarde,Laetitia,edouard56@example.com,1979-03-02,f,OUJDA,0784967549,2020-05-24,email_campaign
CLT1534,Perrin,Victoire,cdelahaye@example.com,1990-06-19,h,Meknes,0638725871,2024-05-17,paid_ads
CLT1535,Fournier,Guillaume,baronhortense@example.com,1999-09-10,male,Tnja,0704802863,2024-05-10,organic
CLT1536,Petitjean,Dominique,bernadette33@example.org,2007-01-22,m,Tnja,0659890292,2024-06-10,email_campaign
CLT1537,Roux,Claude,mariannegomez@example.net,2002-03-14,m,OUJDA,0754065797,2024-09-06,email_campaign
CLT1538,Martins,Rémy,delormeroger@example.org,1958-08-29,female,Rabat,0676721141,2020-09-07,organic
CLT1539,Denis,Margaret,alexandrieguichard@example.com,1961-07-05,male,meknès,0661953654,2020-10-22,organic
CLT1540,Grégoire,Emmanuel,nicolaslemonnier@example.net,1972-06-06,female,RABAT,0691501744,2020-11-21,email_campaign
CLT1541,Guillet,Lucy,henriguichard@example.net,2005-03-22,Homme,TANGER,0656721244,2021-11-05,organic
CLT1542,Perrin,Hortense,luciepruvost@example.net,1968-04-14,h,casablanca,0746467373,2023-12-27,paid_ads
CLT1543,Moulin,Benjamin,pchauvin@example.com,1982-11-21,Homme,Casablanca,0687072328,2022-10-14,email_campaign
CLT1544,Leroy,Arthur,georgesgermain@example.com,1959-08-28,Homme,casablanca,0771843605,2023-01-29,email_campaign
CLT1545,Boyer,Adrienne,emilegauthier@example.com,2001-06-29,Homme,Agadir,0653142211,2020-11-06,referral
CLT1546,Lamy,Thierry,labberobert@example.com,1982-12-29,male,Oujda,0621106736,2021-03-11,paid_ads
CLT1547,Gauthier,Jeanne,fblanchardexample.com,1959-10-24,male,Rabat,0654537977,2021-04-02,referral
CLT1548,Colin,Noémi,pasquierceline@example.org,1980-10-27,m,Oujda,0730850482,2023-11-22,social_media
CLT1549,Hoarau,Inès,virginieboutin@example.net,1981-09-10,f,Tnja,0763973936,2021-12-02,social_media
CLT1550,Couturier,Christiane,fblanchardexample.com,1959-11-01,Homme,marrakech,0649991010,2020-04-24,referral
CLT1551,Delmas,Marguerite,margaretraynaud@example.net,2006-02-27,Femme,agadir,0709229970,2022-07-08,paid_ads
CLT1552,Bigot,Jean,fleuryvirginie@example.com,1969-01-20,f,FES,0740235640,2020-09-02,email_campaign
CLT1553,Mallet,Roger,nphilippe@example.com,1971-01-29,Femme,Marrakech,0614143181,2022-07-16,email_campaign
CLT1554,Charrier,Dominique,veroniquebarbe@example.net,1988-08-28,h,TNG,0750981464,2020-12-12,email_campaign
CLT1555,Boulay,Philippe,margaret23@example.com,1993-09-11,Femme,Meknes,0609212753,2024-03-17,social_media
CLT1556,Michel,William,gerard31@example.com,2006-09-20,female,Meknes,0695651211,2024-11-21,paid_ads
CLT1557,Giraud,Sylvie,paulinearnaud@example.net,2006-03-08,m,CASABLANCA,0695584147,2020-11-17,referral
CLT1558,Mathieu,Sophie,laetitia63@example.net,1985-01-01,Femme,casablanca,0653663625,2023-08-23,referral
CLT1559,Besnard,Christine,maillardxavier@example.net,1985-01-11,h,marrakech,0715231534,2022-12-31,referral
CLT1560,Gauthier,Charles,olivierfrancois@example.net,1977-03-02,f,TNG,0640474163,2020-04-11,email_campaign
CLT1561,Jourdan,Timothée,michelle97@example.org,1986-08-09,f,Fès,0667890705,2020-05-09,social_media
CLT1562,Leroux,Michelle,victoiregirard@example.com,1989-09-07,0,agadir,0614853386,2024-11-13,referral
CLT1563,Lopez,Adrienne,alexandre92@example.com,1977-05-25,male,marrakech,0738319487,2023-02-05,email_campaign
CLT1564,Besson,Eugène,blotmichelle@example.com,1989-06-24,1,RABAT,0616322124,2022-12-29,organic
CLT1565,Simon,Augustin,pichonstephanie@example.net,1959-07-11,female,Casablanca,0695833385,2020-11-13,organic
CLT1566,Mallet,Philippe,oliviearnaud@example.net,1982-06-17,Homme,Oujda,0617731365,2020-08-05,organic
CLT1567,Leroy,Adrien,corinnemartin@example.org,1956-11-09,Homme,TANGER,0637307065,2021-10-22,referral
CLT1568,Gallet,Claude,gvoisin@example.org,2007-12-30,Femme,Oujda,0607894865,2020-03-04,paid_ads
CLT1569,Guillon,Renée,delannoyjosette@example.org,1966-05-25,male,Rabat,0680855509,2024-01-16,social_media
CLT1570,Nguyen,Claudine,fleuryvictor@example.com,1974-09-18,h,tanger,0696769172,2024-01-20,social_media
CLT1571,Vallée,Aurore,josephinebonnet@example.org,2003-08-07,Femme,Agadir,0619603704,2020-08-18,referral
CLT1572,Collet,Jacques,danielle46@example.com,2001-01-27,m,Fès,0633691674,2020-12-08,referral
CLT1573,Perrier,Arnaude,veroniquecourtois@example.org,1994-12-11,Homme,RABAT,0605673201,2020-11-03,organic
CLT1574,Durand,Valentine,fbernier@example.com,2005-06-08,0,Oujda,0795025113,2022-09-19,email_campaign
CLT1575,Lemonnier,Émile,thibaultcollin@example.net,1989-12-19,Homme,Tnja,0605222960,2024-08-13,social_media
CLT1576,Guillou,Philippine,dneveu@example.org,1962-12-09,m,Marrakech,0651057626,2020-04-20,paid_ads
CLT1577,Millet,Isaac,valleevictor@example.net,1966-04-09,h,Casablanca,0691851439,2021-04-03,organic
CLT1578,Le Gall,Agnès,da-costatheophile@example.net,2007-06-22,h,FES,0680855173,2023-03-17,referral
CLT1579,Allain,Michèle,zguillaume@example.net,1971-03-25,h,Oujda,0715043506,2024-02-16,social_media
CLT1580,Goncalves,Juliette,fernandesmarguerite@example.org,1986-03-29,female,TNG,0617423267,2023-06-22,referral
CLT1581,Fleury,Hugues,francois93@example.com,1966-05-04,f,casablanca,0663673414,2022-02-21,email_campaign
CLT1582,Jean,Guillaume,olivier98@example.org,1974-08-16,m,Oujda,0751964322,2022-03-11,organic
CLT1583,Legrand,Adrien,fetienne@example.net,1980-07-12,m,Marrakech,0662947907,2020-03-28,email_campaign
CLT1584,Rivière,Thomas,marieroche@example.com,1999-07-25,h,TANGER,0706766361,2023-01-06,paid_ads
CLT1585,Duval,Sabine,payetagathe@example.org,2003-07-06,Homme,meknès,0702390894,2021-09-08,organic
CLT1586,Thibault,Émilie,bigottherese@example.org,1994-02-25,Femme,Meknes,0628686753,2020-07-03,social_media
CLT1587,Dos Santos,Adélaïde,cmercier@example.org,1994-04-28,h,tanger,0754730443,2020-05-17,referral
CLT1588,Laurent,Charles,alphonsemaillot@example.com,1979-01-30,m,TNG,0679393409,2021-04-25,email_campaign
CLT1589,Fournier,Nicolas,nathalie99@example.com,1993-05-12,Homme,OUJDA,0713655857,2020-06-04,referral
CLT1590,Blot,Benoît,guerinwilliam@example.org,1992-04-18,Femme,RABAT,0747659989,2020-01-24,email_campaign
CLT1591,Ollivier,Gilbert,olivieroceane@example.net,1972-11-23,Homme,marrakech,0655788439,2023-12-09,social_media
CLT1592,Jacquet,Valentine,noelfrancois@example.com,2005-12-08,male,marrakech,0698048069,2024-09-03,referral
CLT1593,Hoareau,Camille,lguyot@example.com,1992-09-25,female,Fès,0623834017,2024-03-18,social_media
CLT1594,Mendès,Thibaut,nbailly@example.net,1999-01-17,h,TANGER,0607785856,2023-10-07,email_campaign
CLT1595,Cohen,Caroline,ilaurent@example.com,1957-10-30,m,agadir,0724320831,2020-10-07,email_campaign
CLT1596,Blanchard,Michelle,noelagathe@example.net,1968-02-01,h,Fès,0688509737,2022-03-09,referral
CLT1597,Moreau,Victoire,christine11@example.org,1958-07-21,h,Agadir,0776865509,2024-11-28,email_campaign
CLT1598,Leclercq,Honoré,olivieraime@,1973-08-17,1,Meknes,0666057422,2023-08-25,organic
CLT1599,Hubert,Élisabeth,picardoceane@example.net,2000-05-04,Homme,Agadir,0680907045,2021-03-18,paid_ads
CLT1600,Barbe,Eugène,ndufour@example.net,1989-08-25,female,Tanger,0663120178,2021-09-01,social_media
CLT1601,Jacques,Paulette,ihebert@example.org,1956-06-09,h,meknès,0790471191,2021-01-14,referral
CLT1602,Fournier,Alexandre,williamlebon@example.com,1986-10-30,m,Meknes,0656786811,2020-04-12,organic
CLT1603,Georges,Louise,louisediallo@example.org,2002-10-23,1,Fès,0733609072,2020-12-28,organic
CLT1604,Faivre,Maryse,klemaitre@example.org,1966-10-13,male,meknès,0733429971,2022-04-30,paid_ads
CLT1605,Moreau,Antoine,francoise44@example.org,1980-02-11,Homme,Fès,0609685761,2022-11-28,email_campaign
CLT1606,Fontaine,Vincent,genevieve74@,1990-06-29,female,meknès,0696821261,2023-08-06,referral
CLT1607,Leconte,Roland,courtoissuzanne@example.org,1966-05-15,m,Meknes,0724023035,2021-01-18,referral
CLT1608,Goncalves,Valentine,morenocolette@example.com,1981-06-15,Homme,Fès,0786668637,2022-09-28,referral
CLT1609,Collin,Catherine,dgaillard@example.com,1995-02-09,Femme,Marrakech,0739631526,2021-05-04,paid_ads
CLT1610,Weber,Laetitia,claudine24@example.org,1995-04-22,1,casablanca,0770780907,2024-11-18,paid_ads
CLT1611,Mercier,Benoît,benoitgrondin@example.org,1960-01-12,Femme,tanger,0710065630,2023-08-23,paid_ads
CLT1612,Rossi,Jeannine,wbonneau@example.com,1976-12-19,Femme,Agadir,0772126955,2022-10-31,paid_ads
CLT1613,Normand,Henri,costaelise@example.com,1968-07-11,female,Marrakech,0648122208,2020-12-04,email_campaign
CLT1614,Pierre,Christine,antoinette85@example.org,1960-12-26,f,Fès,0729252771,2023-04-24,email_campaign
CLT1615,Bouchet,Zacharie,upayet@example.org,2007-11-12,f,TANGER,0726764513,2022-10-22,email_campaign
CLT1616,Collin,Mathilde,huguescollet@example.com,1863-01-01,Femme,tanger,0733380787,2020-06-24,organic
CLT1617,Gérard,Renée,hlegendre@example.com,1967-07-31,Femme,Fes,0740726818,2021-05-28,organic
CLT1618,Blot,Patricia,fernandezguy@example.net,2001-01-14,male,Oujda,0664750224,2022-04-26,social_media
CLT1619,Albert,Marthe,luceberthelot@example.org,1970-08-04,female,TANGER,0778486593,2022-06-10,organic
CLT1620,Klein,Jacques,ineshenry@example.net,1996-07-24,f,TNG,0655447938,2020-05-08,paid_ads
CLT1621,Rey,Alexandrie,gabrielleleblanc@example.org,1958-05-14,Homme,agadir,0680385548,2022-09-03,referral
CLT1622,Weber,Philippe,hoareaualexandria@example.com,2008-05-07,1,CASABLANCA,0700464760,2020-12-25,organic
CLT1623,Germain,Valérie,patricia05@example.com,1974-03-23,male,agadir,0634871766,2021-02-26,organic
CLT1624,Lenoir,Manon,toussaintcorinne@example.org,1974-04-14,f,Marrakech,0683478687,2023-10-01,email_campaign
CLT1625,Lambert,Hugues,edouard71@example.net,1984-04-10,1,RABAT,0688386596,2021-11-05,referral
CLT1626,Legros,Lucas,yrossi@example.org,1984-11-05,m,Agadir,0782925755,2023-10-31,email_campaign
CLT1627,Riou,Théophile,de-sousaandre@example.net,1965-01-18,female,Agadir,0621527343,2021-02-17,organic
CLT1628,Nguyen,Gilbert,martylaurent@example.com,1982-12-31,male,TANGER,0765190964,2024-11-29,email_campaign
CLT1629,Hardy,Capucine,dumontcharles@example.net,1989-11-02,Femme,marrakech,0743104996,2020-09-12,social_media
CLT1630,Carlier,Alexandrie,michelleguyon@example.net,1988-11-04,m,Marrakech,0729317662,2024-07-12,organic
CLT1631,Hamel,Pierre,fontaineanais@example.net,1994-12-16,0,CASABLANCA,0692357272,2024-10-04,organic
CLT1632,Julien,Nicole,bpelletier@exampleorg,2007-03-01,0,Tnja,0681879979,2020-10-13,referral
CLT1633,Leclerc,Audrey,qcoulon@example.net,1972-08-28,female,Fes,0698676219,2022-11-02,email_campaign
CLT1634,Laroche,Catherine,bgimenez@example.org,1983-10-16,f,CASABLANCA,0791381679,2023-02-02,paid_ads
CLT1635,Raymond,Marc,qschneider@example.com,1984-12-29,1,Tanger,0655048214,2022-02-10,organic
CLT1636,Marie,Nathalie,sbouvier@example.com,1980-05-10,Homme,tanger,0721618713,2022-10-29,social_media
CLT1637,Traore,Margaux,bruneteleonore@example.com,1990-07-19,Homme,TNG,0695876838,2023-06-06,social_media
CLT1638,Valentin,Noémi,lucasvictor@example.com,1959-06-15,f,Tnja,0749930524,2024-06-28,email_campaign
CLT1639,Valentin,Thibaut,adrienroy@example.org,1987-05-19,Femme,Tnja,0683095948,2024-04-15,email_campaign
CLT1640,Duhamel,Marcel,delormegabrielexample.com,1987-07-05,female,Meknes,0734693621,2020-08-11,organic
CLT1641,Alves,Guillaume,legendresuzanne@example.net,1989-03-03,m,CASABLANCA,0674034393,2024-04-09,email_campaign
CLT1642,Weiss,Inès,obonnet@example.com,1850-01-01,0,Oujda,0737376027,2021-10-20,social_media
CLT1643,Launay,Diane,yraynaud@example.org,1980-04-21,female,Fès,0718970649,2021-06-20,organic
CLT1644,Noël,Roland,celine75@example.com,1956-04-29,male,FES,0698553069,2023-12-31,social_media
CLT1645,Paris,Sébastien,regnierlorraine@example.com,2005-11-30,0,FES,0727135901,2024-04-22,paid_ads
CLT1646,Bertin,William,marthe68@example.com,1996-08-08,Homme,Tnja,0723424401,2024-04-01,paid_ads
CLT1647,Guérin,Christelle,adele27@example.org,1955-07-29,m,Tanger,0699979040,2023-03-01,paid_ads
CLT1648,Prévost,Christophe,elisepons@example.net,1960-07-25,m,casablanca,0752638315,2020-10-31,paid_ads
CLT1649,Costa,Océane,merlemarcel@exampleorg,2006-01-26,h,CASABLANCA,0790823684,2021-08-21,email_campaign
CLT1650,Roger,Rémy,lagardelorraine@example.net,1992-04-30,male,Fes,0721718670,2023-12-16,referral
CLT1651,Albert,Alexandrie,jules03@example.net,1987-12-07,male,OUJDA,0724709100,2021-03-22,referral
CLT1652,Fernandes,Suzanne,henrimarie@example.org,1972-11-06,female,tanger,0647409133,2023-11-30,email_campaign
CLT1653,Blondel,Stéphanie,odijoux@example.net,1979-01-21,1,Tnja,0650684108,2020-03-21,paid_ads
CLT1654,Maurice,Jeannine,costerobert@example.org,1990-09-29,Homme,Fès,0754137785,2024-04-11,organic
CLT1655,Martinez,Camille,wfouquet@example.net,1986-05-04,1,tanger,0616961521,2023-07-30,organic
CLT1656,Bourgeois,Yves,susan33@example.com,2005-01-06,0,Tanger,0684530437,2023-02-20,paid_ads
CLT1657,Lacroix,Aurore,cledoux@example.org,2005-06-17,h,marrakech,0742656819,2020-04-06,paid_ads
CLT1658,Fontaine,Timothée,paul50@example.org,1982-09-08,1,TNG,0642119072,2021-04-13,referral
CLT1659,Gimenez,Lucy,spetit@example.com,2007-12-07,m,Fès,0778388834,2024-05-16,referral
CLT1660,Bousquet,Chantal,turpinmichelle@example.org,1980-09-14,h,TNG,0724151585,2024-03-27,social_media
CLT1661,Guichard,Anastasie,gramos@example.org,1972-03-09,Femme,marrakech,0617712784,2020-05-18,referral
CLT1662,Blanchet,David,tvincent@example.com,1981-11-18,Homme,Fès,0701355294,2020-08-23,organic
CLT1663,Besson,Maggie,legrosbertrand@example.net,1977-04-01,0,marrakech,0784526866,2024-09-26,email_campaign
CLT1664,Renard,Éléonore,kgros@example.com,1983-03-05,0,Oujda,0780696018,2023-02-01,paid_ads
CLT1665,Royer,Margaud,fmartin@example.net,2005-10-17,female,tanger,0654870963,2023-11-30,paid_ads
CLT1666,Ribeiro,Philippe,monniermathilde@example.net,1971-11-23,1,Oujda,0771156862,2024-11-03,organic
CLT1667,Payet,Léon,simonepruvost@example.net,1998-08-11,h,Tnja,0683961961,2023-10-04,social_media
CLT1668,Joly,François,patricia62@example.org,1973-10-02,female,marrakech,0606347625,2024-04-01,social_media
CLT1669,Regnier,Zacharie,dos-santosmatthieu@example.net,1955-10-30,male,casablanca,0658242754,2024-08-16,email_campaign
CLT1670,Gilbert,Louis,piresmonique@example.net,1983-02-18,female,Fes,0797900153,2023-03-18,paid_ads
CLT1671,Baron,Océane,hortenseherve@example.org,1996-01-26,m,Oujda,0719086012,2022-06-21,social_media
CLT1672,Muller,Bernadette,nathaliegiraud@example.com,1991-07-08,male,marrakech,0730102896,2020-11-10,organic
CLT1673,Grondin,Isaac,fredericetienne@example.com,1967-05-29,Femme,agadir,0692768823,2022-07-18,referral
CLT1674,De Sousa,Aimé,flemonnier@example.org,1961-07-06,Femme,RABAT,0609448137,2024-07-12,email_campaign
CLT1675,Maillot,Maurice,xtoussaint@example.net,2004-08-18,female,Tnja,0747109510,2022-11-10,organic
CLT1676,Fischer,Henri,lagardenicole@example.org,1965-12-18,m,Agadir,0731767657,2022-08-01,referral
CLT1677,Maury,Manon,marinnoemi@example.net,2002-12-02,h,Casablanca,0741276519,2021-03-27,email_campaign
CLT1678,Boulanger,Manon,margaux96@example.net,1997-02-07,1,Meknes,0730083024,2023-08-24,social_media
CLT1679,Carpentier,Jeanne,uprevost@example.com,1986-03-04,m,Agadir,0684849283,2024-09-18,referral
CLT1680,Arnaud,Margaud,gaudinpaul@example.com,1993-12-30,f,agadir,0621348397,2021-05-02,social_media
CLT1681,Techer,Bernard,khumbert@example.org,1967-12-02,Homme,agadir,0718027103,2023-06-15,referral
CLT1682,Torres,Danielle,susan44@example.org,1959-07-20,h,Oujda,0611754749,2023-03-18,referral
CLT1683,Thibault,Adélaïde,rloiseau@example.org,1966-07-21,Femme,TANGER,0625349119,2020-05-04,referral
CLT1684,Brun,Anne,astridlaroche@example.net,1977-02-08,Homme,TNG,0739142389,2021-05-02,social_media
CLT1685,Nicolas,Pierre,emilie12@example.com,1957-06-27,1,casablanca,0671767583,2020-09-13,social_media
CLT1686,Hoareau,Inès,edithmaurice@example.org,1978-08-08,m,agadir,0668972202,2022-03-12,social_media
CLT1687,Laurent,Christelle,tvidal@example.com,1977-10-21,Homme,TANGER,0638582498,2023-04-15,referral
CLT1688,Baron,Anne,david01@example.net,1957-06-06,Homme,CASABLANCA,0763220484,2024-03-18,paid_ads
CLT1689,Masse,Denise,laurence18@example.org,2007-01-27,female,Fès,0626829114,2021-12-24,organic
CLT1690,Boulay,André,xcollet@examplenet,1981-10-22,Homme,TANGER,0645238133,2020-03-21,social_media
CLT1691,Leroux,Sophie,ribeiroadrien@example.com,1973-09-30,f,meknès,0759021778,2020-02-11,social_media
CLT1692,Boulay,Mathilde,gilles98@example.net,1999-04-22,male,casablanca,0760333883,2020-10-26,paid_ads
CLT1693,Olivier,Marguerite,ines71@example.com,1963-06-22,Homme,Marrakech,0715369763,2022-03-05,organic
CLT1694,Fischer,Pierre,ericmathieu@example.com,1966-03-26,1,CASABLANCA,0621301018,2022-09-22,email_campaign
CLT1695,Dupuy,Brigitte,verdierhenriette@example.net,1964-05-17,m,tanger,0763037457,2023-05-25,email_campaign
CLT1696,Marion,Marianne,margot93@example.org,2007-05-08,female,RABAT,0641301782,2024-09-26,referral
CLT1697,Barthelemy,Christophe,bouvetdenis@example.com,1972-08-24,male,agadir,0622394346,2021-09-05,email_campaign
CLT1698,Mace,Maryse,marysecharrier@example.org,1981-03-05,m,agadir,0727936311,2021-01-23,paid_ads
CLT1699,Roche,Jules,marguerite26@example.com,1994-06-15,m,Meknes,0762296394,2022-02-08,social_media
CLT1700,Coste,Adrienne,blinnicolas@example.org,1979-11-19,m,TANGER,0711209429,2021-12-22,referral
CLT1701,Lecoq,Odette,michel57@example.com,2006-04-09,Femme,casablanca,0720677677,2021-01-12,paid_ads
CLT1702,Munoz,Élise,lesagepierre@example.net,1958-04-14,female,Fès,0658804538,2023-09-18,organic
CLT1703,Chartier,Anaïs,faivresophie@example.net,1957-02-08,1,FES,0772747084,2021-02-13,social_media
CLT1704,Pichon,Isabelle,michelefontaine@example.net,1960-08-10,Homme,TNG,0733472629,2022-03-14,referral
CLT1705,Lopes,Arnaude,piresleon@example.net,1986-10-20,h,TNG,0757846663,2022-02-17,social_media
CLT1706,Cohen,Thibault,alexrousseau@example.net,1969-06-20,f,FES,0618735564,2023-12-13,email_campaign
CLT1707,Boulay,Henriette,lauremasse@example.com,1995-09-02,0,TANGER,0625583409,2021-01-04,social_media
CLT1708,Bruneau,Philippe,kperrier@example.com,1978-03-08,Femme,FES,0643657337,2023-12-08,email_campaign
CLT1709,Vaillant,Nathalie,nhuet@example.com,2006-07-05,1,Oujda,0662789763,2023-02-16,organic
CLT1710,Dupré,Simone,marcelbriand@example.org,2002-06-25,Homme,agadir,0695798458,2021-08-25,organic
CLT1711,Bernier,Matthieu,williambourgeois@example.net,1983-05-27,h,Tnja,0734475772,2021-10-20,paid_ads
CLT1712,Bonnin,Océane,mlacombe@example.com,1979-08-02,male,marrakech,0756874622,2024-01-16,paid_ads
CLT1713,Guillou,Frédéric,hbrun@example.net,1984-01-04,h,casablanca,0753102158,2024-07-05,email_campaign
CLT1714,Briand,Geneviève,honoremarin@example.org,1970-12-21,female,FES,0705851250,2022-12-10,email_campaign
CLT1715,Besson,Édith,hamelalice@example.org,1984-10-30,male,Fes,0662607720,2023-02-28,paid_ads
CLT1716,Valentin,Alice,hverdier@example.org,1977-03-26,h,Tanger,0657941645,2020-07-22,organic
CLT1717,Simon,Louis,llefevre@example.com,1961-01-25,f,Tanger,0685261443,2023-05-28,email_campaign
CLT1718,Lebrun,Christelle,susanneleveque@example.net,1958-10-18,f,Tanger,0641915840,2022-11-27,social_media
CLT1719,Briand,Tristan,thibaultmargot@example.org,1984-07-09,m,Agadir,0656132875,2021-08-29,referral
CLT1720,Prévost,Alexandrie,bousquetbertrand@example.com,1882-01-01,m,Oujda,0631504511,2022-09-17,email_campaign
CLT1721,Rocher,Véronique,hamonmargot@example.com,1980-11-11,0,Casablanca,0602329827,2021-11-01,paid_ads
CLT1722,Pereira,Théophile,virginieberger@example.com,1956-10-28,m,Casablanca,0695058764,2020-09-25,social_media
CLT1723,Lebreton,Marine,sabine12@example.org,1972-01-07,f,FES,0617590103,2024-02-16,email_campaign
CLT1724,Julien,Yves,bigottherese@example.org,1978-11-03,Femme,Fes,0725396703,2024-09-15,social_media
CLT1725,Brunel,David,benjaminallard@example.org,1979-10-26,m,Meknes,0714544324,2022-05-02,organic
CLT1726,Rousset,Chantal,zacharie04@example.com,1974-04-07,Homme,casablanca,0727185371,2020-01-21,paid_ads
CLT1727,Didier,Cécile,jean41@example.net,1983-05-01,Femme,tanger,0756476977,2020-06-20,social_media
CLT1728,Ollivier,Constance,louisebernier@example.net,2001-08-09,f,marrakech,0731745173,2023-04-11,email_campaign
CLT1729,Henry,Lorraine,pauline16@example.org,1996-12-23,0,Tanger,0676441645,2022-03-16,paid_ads
CLT1730,Pruvost,Luce,nathalie49@example.org,2007-06-24,Femme,meknès,0605639829,2024-07-12,referral
CLT1731,Royer,Frédérique,jeanguibert@example.org,1995-03-31,0,Casablanca,0760948320,2021-06-05,paid_ads
CLT1732,Blot,Capucine,naubert@example.net,1965-03-13,m,RABAT,0757684262,2023-06-19,social_media
CLT1733,Camus,Philippine,wpotier@example.net,1978-05-18,male,FES,0631084282,2020-08-30,email_campaign
CLT1734,Martineau,Maurice,lucie90@example.org,1964-03-03,Homme,Casablanca,0766137852,2024-02-26,email_campaign
CLT1735,Gallet,Victor,pauline00@example.org,2001-08-19,0,Tanger,0625634664,2024-04-11,social_media
CLT1736,Goncalves,Geneviève,joseph62@example.org,1965-11-27,h,Rabat,0733914947,2020-01-05,referral
CLT1737,Dumas,Dominique,anne25@example.org,1990-04-08,Femme,Fes,0605057330,2023-05-28,email_campaign
CLT1738,Samson,Marie,laurentamelie@example.net,1989-11-02,male,Meknes,0689868706,2023-12-24,organic
CLT1739,Evrard,Joseph,frederique37@example.org,1959-10-31,h,marrakech,0793254327,2020-03-28,social_media
CLT1740,Laporte,Émilie,ibuisson@example.com,1964-01-01,m,CASABLANCA,0645251645,2020-06-01,social_media
CLT1741,Chevalier,Guillaume,anastasiegaudin@example.net,1998-04-13,Femme,OUJDA,0647745123,2024-03-24,email_campaign
CLT1742,Guyot,Agnès,notemail,1959-06-28,male,Agadir,0626020294,2020-04-22,organic
CLT1743,Louis,Antoinette,pierre14@example.com,2001-02-27,male,tanger,0683671522,2020-02-23,email_campaign
CLT1744,Mace,Élise,bonneauthibault@example.com,2007-05-25,0,Tanger,0737643574,2021-06-16,email_campaign
CLT1745,Michaud,Colette,aubrydanielle@example.com,1987-12-10,female,TNG,0790679902,2024-10-22,referral
